transaction_id,amount,country,device,timestamp,time_since_last,is_fraud
2664,164.15,CN,Web,2024-01-02 20:22:35.972956,67.957427,0
2665,178.13,DE,ATM,2024-01-02 20:23:32.124634,56.151678,0
2666,70.68,CN,ATM,2024-01-02 20:23:53.123746,20.999112,1
2667,26.44,FR,Mobile,2024-01-02 20:24:01.936441,8.812695,0
2668,136.49,CN,Web,2024-01-02 20:25:05.207531,63.27109,1
2669,125.96,IT,POS,2024-01-02 20:26:25.709156,80.501625,0
2670,127.94,CN,ATM,2024-01-02 20:26:48.464317,22.755161,0
2671,1.32,CN,Web,2024-01-02 20:27:50.574281,62.109964,0
2672,112.15,CN,POS,2024-01-02 20:28:20.738874,30.164593,0
2673,153.23,PL,POS,2024-01-02 20:29:35.678524,74.93965,0
2674,74.32,FR,Mobile,2024-01-02 20:29:49.008312,13.329788,0
2675,111.3,FR,POS,2024-01-02 20:32:01.562196,132.553884,0
2676,119.75,PL,Mobile,2024-01-02 20:32:21.893106,20.33091,0
2677,56.51,CN,POS,2024-01-02 20:32:49.404745,27.511639,0
2678,134.4,US,POS,2024-01-02 20:32:52.995602,3.590857,0
2679,125.73,US,POS,2024-01-02 20:33:00.089665,7.094063,0
2680,198.25,IT,ATM,2024-01-02 20:33:43.612770,43.523105,0
2681,203.44,US,Mobile,2024-01-02 20:34:02.297878,18.685108,0
2682,60.35,CN,Web,2024-01-02 20:35:50.581348,108.28347,1
2683,2.56,PL,Web,2024-01-02 20:35:51.469492,0.888144,0
2684,1.54,ES,Web,2024-01-02 20:36:20.064031,28.594539,0
2685,223.65,FR,ATM,2024-01-02 20:36:44.754128,24.690097,0
2686,32.92,NL,Web,2024-01-02 20:36:45.925139,1.171011,0
2687,37.93,NL,ATM,2024-01-02 20:36:53.893728,7.968589,0
2688,50.78,ES,Web,2024-01-02 20:37:25.923282,32.029554,0
2689,24.72,PL,Mobile,2024-01-02 20:38:06.661915,40.738633,0
2690,71.41,NL,ATM,2024-01-02 20:38:37.741968,31.080053,0
2691,122.83,FR,ATM,2024-01-02 20:39:23.163146,45.421178,0
2692,23.8,NL,ATM,2024-01-02 20:40:17.414749,54.251603,0
2693,108.71,DE,ATM,2024-01-02 20:40:18.013152,0.598403,0
2694,89.18,NL,POS,2024-01-02 20:40:55.441072,37.42792,0
2695,59.65,DE,Web,2024-01-02 20:44:14.066405,198.625333,0
2696,31.5,PL,POS,2024-01-02 20:44:57.983712,43.917307,0
2697,164.94,NL,Mobile,2024-01-02 20:46:05.890705,67.906993,0
2698,41.24,FR,ATM,2024-01-02 20:46:28.316820,22.426115,0
2699,37.56,NL,Mobile,2024-01-02 20:47:57.547748,89.230928,0
2700,82.04,NL,POS,2024-01-02 20:49:26.495314,88.947566,0
2701,202.39,NL,POS,2024-01-02 20:50:10.695690,44.200376,0
2702,56.75,FR,Mobile,2024-01-02 20:53:54.512345,223.816655,0
2703,102.61,US,POS,2024-01-02 20:54:02.561969,8.049624,1
2704,48.83,PL,POS,2024-01-02 20:54:03.587544,1.025575,0
2705,19.75,ES,POS,2024-01-02 20:55:31.809389,88.221845,0
2706,10.59,CN,ATM,2024-01-02 20:57:10.561667,98.752278,1
2707,11.72,US,ATM,2024-01-02 20:57:18.245800,7.684133,0
2708,1.72,CN,ATM,2024-01-02 20:57:36.766484,18.520684,0
2709,64.4,US,Mobile,2024-01-02 20:57:37.828978,1.062494,0
2710,11.24,PL,ATM,2024-01-02 20:57:58.658651,20.829673,0
2711,160.61,ES,POS,2024-01-02 20:59:27.664478,89.005827,0
2712,325.48,DE,Mobile,2024-01-02 21:00:11.448235,43.783757,0
2713,54.79,NL,POS,2024-01-02 21:00:37.119676,25.671441,0
2714,47.78,FR,ATM,2024-01-02 21:01:05.007680,27.888004,0
2715,34.23,IT,Web,2024-01-02 21:01:05.088953,0.081273,0
2716,81.29,PL,Mobile,2024-01-02 21:01:26.472354,21.383401,0
2717,74.93,DE,POS,2024-01-02 21:02:28.857659,62.385305,0
2718,33.65,US,POS,2024-01-02 21:06:08.287586,219.429927,0
2719,33.63,CN,POS,2024-01-02 21:08:00.950486,112.6629,0
2720,82.81,IT,POS,2024-01-02 21:08:02.383153,1.432667,0
2721,64.69,US,ATM,2024-01-02 21:10:19.680778,137.297625,0
2722,101.43,PL,ATM,2024-01-02 21:11:51.407139,91.726361,0
2723,226.95,FR,Web,2024-01-02 21:13:22.357470,90.950331,0
2724,120.98,US,Web,2024-01-02 21:13:59.106357,36.748887,0
2725,29.03,NL,ATM,2024-01-02 21:14:29.556755,30.450398,0
2726,113.88,ES,ATM,2024-01-02 21:14:51.207693,21.650938,0
2727,47.83,CN,Mobile,2024-01-02 21:14:55.284824,4.077131,0
2728,120.28,US,Mobile,2024-01-02 21:15:10.829363,15.544539,0
2729,174.13,NL,Web,2024-01-02 21:15:27.819192,16.989829,0
2730,23.01,FR,Web,2024-01-02 21:16:07.527065,39.707873,0
2731,21.81,FR,Mobile,2024-01-02 21:17:30.094498,82.567433,0
2732,45.34,DE,ATM,2024-01-02 21:18:08.620053,38.525555,0
2733,4.23,DE,POS,2024-01-02 21:18:12.195146,3.575093,0
2734,92.59,FR,ATM,2024-01-02 21:21:22.100750,189.905604,0
2735,110.81,PL,POS,2024-01-02 21:24:13.693500,171.59275,0
2736,33.9,FR,Mobile,2024-01-02 21:25:45.973454,92.279954,0
2737,50.08,FR,ATM,2024-01-02 21:30:30.832123,284.858669,0
2738,71.4,CN,Mobile,2024-01-02 21:31:18.011370,47.179247,0
2739,6.12,DE,Web,2024-01-02 21:34:35.447135,197.435765,0
2740,99.39,US,Mobile,2024-01-02 21:34:40.164086,4.716951,0
2741,59.84,PL,POS,2024-01-02 21:35:07.476260,27.312174,0
2742,78.31,DE,ATM,2024-01-02 21:35:22.799320,15.32306,0
2743,102.94,FR,Web,2024-01-02 21:35:35.876225,13.076905,1
2744,90.05,IT,ATM,2024-01-02 21:35:44.981644,9.105419,0
2745,8.01,CN,Web,2024-01-02 21:36:43.419002,58.437358,0
2746,122.08,NL,Mobile,2024-01-02 21:38:14.628259,91.209257,0
2747,75.34,PL,Web,2024-01-02 21:39:06.435698,51.807439,0
2748,100.39,IT,Mobile,2024-01-02 21:39:15.972819,9.537121,0
2749,24.25,DE,Web,2024-01-02 21:40:55.972620,99.999801,0
2750,20.02,CN,POS,2024-01-02 21:41:56.601239,60.628619,0
2751,139.94,DE,ATM,2024-01-02 21:42:26.078867,29.477628,0
2752,39.59,IT,ATM,2024-01-02 21:43:33.354326,67.275459,0
2753,68.52,CN,POS,2024-01-02 21:43:51.412928,18.058602,0
2754,64.16,CN,Mobile,2024-01-02 21:44:16.817740,25.404812,0
2755,70.39,IT,Web,2024-01-02 21:46:46.504864,149.687124,0
2756,5.76,PL,Mobile,2024-01-02 21:47:07.096932,20.592068,0
2757,28.82,ES,Mobile,2024-01-02 21:47:45.188300,38.091368,0
2758,5.5,PL,POS,2024-01-02 21:49:57.701828,132.513528,0
2759,52.34,IT,POS,2024-01-02 21:51:11.504687,73.802859,0
2760,185.9,CN,POS,2024-01-02 21:51:15.358008,3.853321,0
2761,39.44,IT,Mobile,2024-01-02 21:51:24.919072,9.561064,0
2762,122.03,PL,POS,2024-01-02 21:51:25.391422,0.47235,0
2763,27.09,ES,Web,2024-01-02 21:52:25.196224,59.804802,0
2764,155.18,US,Mobile,2024-01-02 21:53:00.813171,35.616947,0
2765,43.51,CN,Web,2024-01-02 21:53:09.464439,8.651268,0
2766,35.11,NL,POS,2024-01-02 21:56:19.575540,190.111101,0
2767,95.65,IT,ATM,2024-01-02 21:57:04.833471,45.257931,0
2768,57.52,IT,Mobile,2024-01-02 21:57:21.449339,16.615868,0
2769,32.92,US,Mobile,2024-01-02 21:58:03.110642,41.661303,0
2770,4.79,PL,Web,2024-01-02 21:59:11.405554,68.294912,0
2771,14.58,DE,Web,2024-01-02 21:59:16.163682,4.758128,0
2772,118.39,NL,Mobile,2024-01-02 21:59:35.434193,19.270511,0
2773,202.79,IT,POS,2024-01-02 22:01:14.127371,98.693178,0
2774,14.79,PL,Web,2024-01-02 22:01:51.061314,36.933943,0
2775,67.41,PL,Web,2024-01-02 22:02:38.517122,47.455808,0
2776,2.78,IT,ATM,2024-01-02 22:03:12.541413,34.024291,0
2777,27.49,IT,Web,2024-01-02 22:03:15.234976,2.693563,0
2778,47.65,FR,Mobile,2024-01-02 22:03:26.108290,10.873314,0
2779,106.51,FR,POS,2024-01-02 22:04:01.494104,35.385814,0
2780,3.61,CN,POS,2024-01-02 22:04:15.575612,14.081508,0
2781,121.58,NL,Web,2024-01-02 22:04:18.651885,3.076273,0
2782,18.12,US,ATM,2024-01-02 22:06:09.991248,111.339363,0
2783,114.01,PL,POS,2024-01-02 22:10:08.401314,238.410066,0
2784,78.57,PL,Web,2024-01-02 22:11:42.944930,94.543616,0
2785,33.19,DE,ATM,2024-01-02 22:13:38.305526,115.360596,0
2786,102.92,NL,Web,2024-01-02 22:13:54.928029,16.622503,0
2787,21.57,ES,Mobile,2024-01-02 22:17:09.008490,194.080461,0
2788,19.85,IT,Web,2024-01-02 22:17:22.166973,13.158483,0
2789,5.1,NL,Mobile,2024-01-02 22:20:23.651692,181.484719,0
2790,39.95,IT,POS,2024-01-02 22:25:39.420528,315.768836,0
2791,8.23,NL,ATM,2024-01-02 22:26:54.050495,74.629967,0
2792,43.51,US,Web,2024-01-02 22:30:52.305088,238.254593,0
2793,0.79,ES,Web,2024-01-02 22:31:42.879110,50.574022,0
2794,13.48,IT,POS,2024-01-02 22:32:00.908274,18.029164,0
2795,215.5,US,Web,2024-01-02 22:32:35.376375,34.468101,1
2796,127.0,FR,ATM,2024-01-02 22:33:29.395651,54.019276,0
2797,21.55,IT,POS,2024-01-02 22:33:33.949033,4.553382,0
2798,101.35,FR,Mobile,2024-01-02 22:34:32.375209,58.426176,0
2799,88.33,DE,Web,2024-01-02 22:38:30.738421,238.363212,0
2800,15.58,FR,Web,2024-01-02 22:38:43.389657,12.651236,0
2801,37.1,PL,ATM,2024-01-02 22:40:17.774603,94.384946,0
2802,196.0,PL,ATM,2024-01-02 22:42:40.866637,143.092034,0
2803,107.37,NL,POS,2024-01-02 22:45:33.491979,172.625342,0
2804,114.29,IT,POS,2024-01-02 22:48:46.828281,193.336302,0
2805,66.39,IT,Mobile,2024-01-02 22:49:31.049164,44.220883,0
2806,87.62,NL,ATM,2024-01-02 22:53:18.193491,227.144327,0
2807,56.86,US,POS,2024-01-02 22:54:43.151764,84.958273,0
2808,108.04,IT,ATM,2024-01-02 22:54:53.732474,10.58071,0
2809,105.56,ES,ATM,2024-01-02 22:55:32.611444,38.87897,1
2810,2.53,IT,Web,2024-01-02 22:56:48.632841,76.021397,0
2811,79.92,CN,Web,2024-01-02 22:57:05.681367,17.048526,0
2812,79.5,IT,Mobile,2024-01-02 22:58:07.083060,61.401693,0
2813,5.58,DE,Web,2024-01-02 22:59:12.987885,65.904825,0
2814,42.26,IT,ATM,2024-01-02 22:59:23.642238,10.654353,0
2815,183.24,IT,Mobile,2024-01-02 23:00:13.598561,49.956323,0
2816,245.36,ES,Web,2024-01-02 23:01:42.205039,88.606478,0
2817,121.94,FR,Mobile,2024-01-02 23:02:23.661496,41.456457,0
2818,13.14,PL,Mobile,2024-01-02 23:02:24.392113,0.730617,0
2819,37.56,US,POS,2024-01-02 23:02:24.936887,0.544774,1
2820,16.13,FR,Mobile,2024-01-02 23:02:51.436259,26.499372,0
2821,84.48,CN,Web,2024-01-02 23:05:27.815230,156.378971,0
2822,118.68,US,POS,2024-01-02 23:05:43.394096,15.578866,0
2823,172.17,IT,POS,2024-01-02 23:06:43.761064,60.366968,0
2824,157.66,PL,POS,2024-01-02 23:06:58.828641,15.067577,0
2825,8.36,CN,POS,2024-01-02 23:07:22.115923,23.287282,0
2826,10.74,US,ATM,2024-01-02 23:09:15.165025,113.049102,0
2827,192.34,FR,POS,2024-01-02 23:10:33.472543,78.307518,0
2828,148.52,DE,Mobile,2024-01-02 23:10:39.488240,6.015697,0
2829,49.35,PL,ATM,2024-01-02 23:11:13.078901,33.590661,0
2830,44.98,CN,POS,2024-01-02 23:11:14.855121,1.77622,0
2831,64.38,DE,POS,2024-01-02 23:11:54.193506,39.338385,0
2832,72.63,FR,ATM,2024-01-02 23:12:59.353162,65.159656,0
2833,23.47,DE,Mobile,2024-01-02 23:13:06.921157,7.567995,0
2834,41.37,US,Mobile,2024-01-02 23:13:27.376419,20.455262,0
2835,77.34,IT,POS,2024-01-02 23:13:57.810008,30.433589,0
2836,18.48,FR,POS,2024-01-02 23:16:29.003022,151.193014,0
2837,540.28,ES,Mobile,2024-01-02 23:21:28.940387,299.937365,0
2838,26.61,CN,POS,2024-01-02 23:21:31.697451,2.757064,0
2839,64.31,CN,ATM,2024-01-02 23:22:57.576944,85.879493,0
2840,64.62,US,Mobile,2024-01-02 23:23:25.463493,27.886549,0
2841,48.04,PL,Mobile,2024-01-02 23:23:55.363550,29.900057,0
2842,22.12,US,ATM,2024-01-02 23:25:19.573637,84.210087,0
2843,66.66,IT,POS,2024-01-02 23:27:49.948637,150.375,0
2844,7.63,IT,Web,2024-01-02 23:30:50.817364,180.868727,0
2845,39.14,IT,POS,2024-01-02 23:31:42.457741,51.640377,0
2846,20.31,FR,Web,2024-01-02 23:32:08.965681,26.50794,0
2847,10.61,ES,POS,2024-01-02 23:33:41.908340,92.942659,0
2848,207.74,ES,POS,2024-01-02 23:33:59.249429,17.341089,0
2849,96.3,ES,Web,2024-01-02 23:34:49.066399,49.81697,0
2850,14.79,US,Web,2024-01-02 23:35:15.710504,26.644105,0
2851,238.7,FR,POS,2024-01-02 23:36:19.847493,64.136989,0
2852,19.47,DE,Mobile,2024-01-02 23:36:36.345205,16.497712,0
2853,21.49,IT,ATM,2024-01-02 23:36:49.106579,12.761374,0
2854,11.44,CN,Mobile,2024-01-02 23:39:19.343938,150.237359,0
2855,104.11,IT,ATM,2024-01-02 23:39:25.785935,6.441997,0
2856,67.68,CN,Web,2024-01-02 23:40:08.094009,42.308074,0
2857,4.8,DE,ATM,2024-01-02 23:40:23.067325,14.973316,0
2858,2.05,PL,Web,2024-01-02 23:40:25.449805,2.38248,0
2859,60.86,FR,ATM,2024-01-02 23:40:27.650815,2.20101,0
2860,84.34,ES,POS,2024-01-02 23:40:39.209260,11.558445,0
2861,138.47,FR,Mobile,2024-01-02 23:42:40.150119,120.940859,0
2862,52.05,PL,POS,2024-01-02 23:43:00.067281,19.917162,0
2863,90.29,US,Mobile,2024-01-02 23:46:00.364768,180.297487,0
2864,105.84,DE,ATM,2024-01-02 23:46:52.647007,52.282239,0
2865,75.96,NL,Web,2024-01-02 23:47:27.074444,34.427437,0
2866,34.74,NL,Web,2024-01-02 23:48:19.137170,52.062726,0
2867,11.32,DE,ATM,2024-01-02 23:49:02.764032,43.626862,0
2868,83.43,DE,ATM,2024-01-02 23:50:28.085854,85.321822,0
2869,117.12,ES,Mobile,2024-01-02 23:50:48.004465,19.918611,0
2870,16.84,IT,POS,2024-01-02 23:51:14.133677,26.129212,0
2871,54.63,US,POS,2024-01-02 23:53:28.846051,134.712374,0
2872,40.5,PL,Web,2024-01-02 23:56:24.481718,175.635667,0
2873,18.42,ES,Mobile,2024-01-02 23:58:38.330092,133.848374,0
2874,22.52,IT,ATM,2024-01-02 23:59:10.956646,32.626554,0
2875,21.71,ES,Web,2024-01-03 00:00:41.904075,90.947429,0
2876,43.43,FR,Mobile,2024-01-03 00:01:20.718346,38.814271,0
2877,39.6,IT,Mobile,2024-01-03 00:02:02.012683,41.294337,0
2878,64.63,ES,Mobile,2024-01-03 00:02:15.753335,13.740652,0
2879,7.83,US,Mobile,2024-01-03 00:03:09.414861,53.661526,0
2880,69.64,DE,Web,2024-01-03 00:03:21.772574,12.357713,0
2881,1.77,CN,POS,2024-01-03 00:03:45.941514,24.16894,0
2882,23.81,ES,Web,2024-01-03 00:05:41.815305,115.873791,0
2883,55.79,PL,POS,2024-01-03 00:05:55.736965,13.92166,0
2884,92.91,CN,ATM,2024-01-03 00:06:00.165981,4.429016,0
2885,118.02,PL,ATM,2024-01-03 00:06:04.456230,4.290249,0
2886,2.9,FR,ATM,2024-01-03 00:08:54.050568,169.594338,0
2887,61.69,CN,POS,2024-01-03 00:09:36.475652,42.425084,0
2888,35.01,PL,Mobile,2024-01-03 00:10:08.073857,31.598205,0
2889,94.97,CN,ATM,2024-01-03 00:11:47.995819,99.921962,0
2890,26.7,PL,Mobile,2024-01-03 00:13:36.405499,108.40968,0
2891,108.92,US,Web,2024-01-03 00:14:00.630686,24.225187,0
2892,73.75,DE,Web,2024-01-03 00:15:11.606053,70.975367,0
2893,124.73,US,Web,2024-01-03 00:16:40.080237,88.474184,0
2894,332.81,IT,POS,2024-01-03 00:17:43.872169,63.791932,0
2895,191.39,US,ATM,2024-01-03 00:17:53.736004,9.863835,0
2896,71.97,DE,Web,2024-01-03 00:19:58.927881,125.191877,0
2897,179.37,ES,Web,2024-01-03 00:20:45.401623,46.473742,0
2898,13.29,FR,Web,2024-01-03 00:21:05.318257,19.916634,0
2899,3.52,ES,Web,2024-01-03 00:21:38.545187,33.22693,0
2900,60.94,CN,Mobile,2024-01-03 00:21:40.842892,2.297705,0
2901,293.12,ES,POS,2024-01-03 00:21:49.051679,8.208787,0
2902,98.96,NL,POS,2024-01-03 00:23:16.081623,87.029944,0
2903,29.12,FR,Web,2024-01-03 00:23:16.082321,0.000698,0
2904,88.4,PL,Web,2024-01-03 00:23:48.411740,32.329419,0
2905,3.26,DE,Mobile,2024-01-03 00:24:32.764486,44.352746,0
2906,50.88,NL,Web,2024-01-03 00:24:36.135500,3.371014,0
2907,21.67,CN,ATM,2024-01-03 00:28:13.024552,216.889052,0
2908,4.04,PL,ATM,2024-01-03 00:28:28.405273,15.380721,0
2909,23.01,US,ATM,2024-01-03 00:28:50.166744,21.761471,0
2910,102.54,PL,Mobile,2024-01-03 00:29:11.906125,21.739381,0
2911,64.09,DE,Web,2024-01-03 00:29:27.620487,15.714362,0
2912,1.9,DE,Web,2024-01-03 00:29:27.708982,0.088495,0
2913,42.18,IT,ATM,2024-01-03 00:30:46.123556,78.414574,0
2914,111.6,IT,Mobile,2024-01-03 00:34:10.518165,204.394609,0
2915,247.39,FR,ATM,2024-01-03 00:34:25.757027,15.238862,0
2916,165.95,PL,Mobile,2024-01-03 00:35:31.025771,65.268744,0
2917,0.12,FR,POS,2024-01-03 00:36:52.289407,81.263636,0
2918,19.74,ES,POS,2024-01-03 00:38:45.490041,113.200634,0
2919,18.63,FR,Web,2024-01-03 00:39:18.446276,32.956235,0
2920,42.63,PL,Mobile,2024-01-03 00:39:40.098521,21.652245,0
2921,83.02,FR,ATM,2024-01-03 00:40:03.707316,23.608795,0
2922,13.29,US,Mobile,2024-01-03 00:41:18.524588,74.817272,0
2923,197.85,PL,ATM,2024-01-03 00:43:00.348473,101.823885,0
2924,120.09,IT,ATM,2024-01-03 00:43:12.373741,12.025268,0
2925,43.49,NL,POS,2024-01-03 00:43:40.185555,27.811814,0
2926,70.16,CN,Web,2024-01-03 00:45:59.516220,139.330665,0
2927,62.44,IT,POS,2024-01-03 00:47:38.124922,98.608702,0
2928,69.83,FR,Web,2024-01-03 00:51:49.543494,251.418572,0
2929,157.35,US,POS,2024-01-03 00:53:13.749500,84.206006,0
2930,17.86,PL,Web,2024-01-03 00:53:43.722387,29.972887,0
2931,92.09,ES,ATM,2024-01-03 00:54:37.311688,53.589301,0
2932,9.06,CN,Web,2024-01-03 00:55:42.219521,64.907833,0
2933,49.17,US,Web,2024-01-03 00:55:47.121794,4.902273,0
2934,80.81,ES,ATM,2024-01-03 00:56:34.302967,47.181173,0
2935,1.01,ES,ATM,2024-01-03 00:57:48.435074,74.132107,0
2936,9.15,IT,POS,2024-01-03 00:57:59.421520,10.986446,0
2937,7.66,ES,POS,2024-01-03 00:59:30.441718,91.020198,0
2938,37.56,FR,POS,2024-01-03 01:00:23.033156,52.591438,0
2939,77.83,IT,ATM,2024-01-03 01:03:25.504287,182.471131,0
2940,441.02,CN,Mobile,2024-01-03 01:03:28.105192,2.600905,0
2941,23.45,PL,Mobile,2024-01-03 01:03:46.604908,18.499716,0
2942,11.69,CN,Web,2024-01-03 01:04:41.815888,55.21098,0
2943,42.86,FR,POS,2024-01-03 01:05:02.922242,21.106354,0
2944,12.62,NL,Mobile,2024-01-03 01:06:18.117102,75.19486,0
2945,1.99,FR,Mobile,2024-01-03 01:07:43.495918,85.378816,0
2946,66.4,NL,ATM,2024-01-03 01:07:49.985515,6.489597,0
2947,169.34,NL,Web,2024-01-03 01:08:33.260350,43.274835,0
2948,157.78,US,ATM,2024-01-03 01:09:15.925646,42.665296,1
2949,8.5,DE,Mobile,2024-01-03 01:09:43.579315,27.653669,0
2950,12.76,DE,POS,2024-01-03 01:12:25.695825,162.11651,0
2951,54.04,FR,Mobile,2024-01-03 01:14:11.139506,105.443681,0
2952,36.67,CN,Web,2024-01-03 01:15:22.822331,71.682825,0
2953,97.14,CN,ATM,2024-01-03 01:16:37.996703,75.174372,0
2954,54.65,NL,Mobile,2024-01-03 01:17:15.158858,37.162155,0
2955,1.63,IT,Web,2024-01-03 01:19:47.453143,152.294285,0
2956,26.79,IT,Mobile,2024-01-03 01:20:58.620218,71.167075,0
2957,185.41,ES,Mobile,2024-01-03 01:22:16.954213,78.333995,0
2958,57.31,ES,ATM,2024-01-03 01:24:15.650069,118.695856,0
2959,127.94,US,ATM,2024-01-03 01:24:34.868302,19.218233,0
2960,41.17,US,Mobile,2024-01-03 01:26:13.594254,98.725952,0
2961,90.4,IT,Web,2024-01-03 01:26:26.626970,13.032716,0
2962,14.81,DE,POS,2024-01-03 01:26:52.045505,25.418535,0
2963,106.71,NL,ATM,2024-01-03 01:27:16.578703,24.533198,0
2964,123.56,FR,ATM,2024-01-03 01:31:07.031960,230.453257,0
2965,7.56,IT,POS,2024-01-03 01:33:03.532741,116.500781,0
2966,16.2,IT,Web,2024-01-03 01:34:16.005539,72.472798,0
2967,49.72,DE,ATM,2024-01-03 01:35:33.915024,77.909485,0
2968,81.16,ES,ATM,2024-01-03 01:36:23.457179,49.542155,0
2969,81.18,CN,Web,2024-01-03 01:39:19.807711,176.350532,0
2970,88.26,NL,ATM,2024-01-03 01:40:00.949263,41.141552,0
2971,100.26,FR,Mobile,2024-01-03 01:40:29.681533,28.73227,0
2972,56.38,CN,Mobile,2024-01-03 01:40:40.359939,10.678406,0
2973,68.43,US,Web,2024-01-03 01:42:12.924382,92.564443,0
2974,0.68,US,POS,2024-01-03 01:43:32.480139,79.555757,0
2975,14.58,DE,Web,2024-01-03 01:44:01.585230,29.105091,0
2976,55.22,PL,Web,2024-01-03 01:44:03.116202,1.530972,0
2977,109.51,CN,ATM,2024-01-03 01:45:52.696261,109.580059,0
2978,132.41,ES,POS,2024-01-03 01:45:53.385281,0.68902,1
2979,104.43,CN,Mobile,2024-01-03 01:47:06.368206,72.982925,0
2980,53.31,FR,Web,2024-01-03 01:50:37.278115,210.909909,0
2981,26.42,CN,Web,2024-01-03 01:51:11.817174,34.539059,0
2982,47.06,US,ATM,2024-01-03 01:51:27.887855,16.070681,0
2983,0.75,FR,Web,2024-01-03 01:52:41.108421,73.220566,0
2984,72.9,DE,Web,2024-01-03 01:54:23.046597,101.938176,1
2985,6.2,FR,Mobile,2024-01-03 01:55:10.482979,47.436382,0
2986,12.57,ES,Mobile,2024-01-03 01:58:35.222013,204.739034,0
2987,78.67,IT,Web,2024-01-03 01:58:38.405096,3.183083,1
2988,1.08,ES,Mobile,2024-01-03 01:59:20.572176,42.16708,0
2989,68.18,DE,ATM,2024-01-03 02:00:36.619731,76.047555,0
2990,81.37,FR,Mobile,2024-01-03 02:02:35.728941,119.10921,0
2991,124.2,IT,Mobile,2024-01-03 02:02:47.581555,11.852614,0
2992,5.64,US,POS,2024-01-03 02:04:24.148874,96.567319,0
2993,0.23,NL,Mobile,2024-01-03 02:05:12.421369,48.272495,0
2994,116.49,ES,ATM,2024-01-03 02:05:42.727261,30.305892,0
2995,27.41,PL,Web,2024-01-03 02:05:51.201380,8.474119,1
2996,174.57,CN,ATM,2024-01-03 02:07:51.481803,120.280423,0
2997,16.36,NL,POS,2024-01-03 02:08:01.748551,10.266748,0
2998,70.46,PL,ATM,2024-01-03 02:08:23.993928,22.245377,0
2999,9.27,DE,ATM,2024-01-03 02:08:44.547194,20.553266,0
3000,41.23,DE,POS,2024-01-03 02:10:47.616650,123.069456,0
3001,171.01,CN,Web,2024-01-03 02:11:54.629885,67.013235,0
3002,74.99,NL,Web,2024-01-03 02:13:30.208748,95.578863,0
3003,93.6,PL,Mobile,2024-01-03 02:13:47.507116,17.298368,1
3004,20.49,IT,Web,2024-01-03 02:14:46.336730,58.829614,0
3005,204.86,FR,ATM,2024-01-03 02:15:37.219056,50.882326,0
3006,78.14,PL,Mobile,2024-01-03 02:17:24.543832,107.324776,0
3007,8.95,NL,Mobile,2024-01-03 02:19:46.467058,141.923226,0
3008,1.25,CN,Web,2024-01-03 02:19:47.200934,0.733876,0
3009,1.28,PL,Web,2024-01-03 02:20:54.456074,67.25514,0
3010,4.21,IT,POS,2024-01-03 02:20:57.649729,3.193655,0
3011,194.09,FR,ATM,2024-01-03 02:21:45.408205,47.758476,0
3012,35.5,NL,Web,2024-01-03 02:22:05.757905,20.3497,0
3013,28.33,NL,Web,2024-01-03 02:22:27.742083,21.984178,0
3014,43.1,DE,POS,2024-01-03 02:22:53.862774,26.120691,0
3015,42.15,DE,Mobile,2024-01-03 02:23:52.122234,58.25946,0
3016,21.8,ES,Web,2024-01-03 02:24:16.514672,24.392438,0
3017,7.71,PL,ATM,2024-01-03 02:25:35.677478,79.162806,0
3018,9.2,FR,Web,2024-01-03 02:26:06.781471,31.103993,0
3019,73.14,FR,Mobile,2024-01-03 02:26:11.029561,4.24809,0
3020,40.45,FR,Web,2024-01-03 02:27:42.911500,91.881939,0
3021,186.2,PL,ATM,2024-01-03 02:28:03.103534,20.192034,0
3022,49.85,IT,Mobile,2024-01-03 02:28:37.122629,34.019095,0
3023,56.01,NL,Mobile,2024-01-03 02:29:46.518196,69.395567,0
3024,210.76,ES,POS,2024-01-03 02:30:10.767209,24.249013,0
3025,55.71,FR,Web,2024-01-03 02:30:14.262191,3.494982,0
3026,55.77,PL,ATM,2024-01-03 02:30:42.358919,28.096728,0
3027,36.1,US,Web,2024-01-03 02:33:35.785694,173.426775,0
3028,99.14,ES,ATM,2024-01-03 02:34:37.374534,61.58884,0
3029,39.84,IT,Web,2024-01-03 02:35:44.163832,66.789298,1
3030,71.0,DE,Web,2024-01-03 02:36:44.190193,60.026361,0
3031,47.45,ES,Web,2024-01-03 02:36:57.503264,13.313071,0
3032,60.19,US,ATM,2024-01-03 02:37:30.014783,32.511519,0
3033,140.37,NL,ATM,2024-01-03 02:38:53.418421,83.403638,0
3034,42.72,IT,ATM,2024-01-03 02:38:59.831648,6.413227,0
3035,20.92,US,POS,2024-01-03 02:39:19.363223,19.531575,0
3036,67.58,CN,Web,2024-01-03 02:39:38.767507,19.404284,0
3037,221.82,IT,Mobile,2024-01-03 02:40:12.707538,33.940031,0
3038,94.53,ES,POS,2024-01-03 02:44:08.545466,235.837928,0
3039,29.5,FR,ATM,2024-01-03 02:44:12.738798,4.193332,0
3040,263.73,IT,Web,2024-01-03 02:44:56.614792,43.875994,0
3041,33.57,PL,ATM,2024-01-03 02:45:08.475380,11.860588,0
3042,327.17,DE,POS,2024-01-03 02:48:40.237435,211.762055,0
3043,17.05,IT,ATM,2024-01-03 02:48:47.452587,7.215152,0
3044,636.5,PL,Web,2024-01-03 02:49:18.463310,31.010723,1
